m,f
18,11
64,60
15,16
0,1
0,0
0,0
6,4
1,3
1,0
0,0
2,0
1,0
0,0
14,10
6,7
1,1
1,0
0,2
8,5
11,7
0,0
2,3
13,18
24,19
26,16
4,4
5,5
1,0
0,2
1,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,2
8,0
3,5
0,1
2,2
4,2
8,13
11,3
8,9
21,10
9,8
8,2
1,1
1,0
