m,f
8,8
25,18
14,24
13,15
2,1
3,1
2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,5
9,9
11,7
6,7
6,6
7,3
10,3
4,3
3,1
0,0
0,0
0,0
0,0
2,5
0,1
1,0
0,1
0,0
0,0
0,0
1,3
3,0
14,11
9,9
6,3
2,5
5,6
5,4
6,3
3,2
0,0
0,0
0,0
