0,1,2,3,4
190,120,66,17,5
227,148,48,22,8
197,151,60,20,4
28,24,11,3,2
58,37,14,5,0
3,1,1,0,0
3,3,3,0,0
93,49,25,8,1
0,1,1,0,0
3,4,4,0,0
1,0,0,0,0
0,0,0,0,0
3,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
2,0,0,0,0
4,1,3,0,0
50,21,7,4,1
111,63,31,6,2
122,62,38,8,0
55,35,7,3,0
2,3,0,0,0
43,30,13,4,1
44,29,13,4,1
78,61,26,6,1
27,19,14,1,0
35,24,6,3,0
179,123,58,9,1
43,28,20,5,2
3,2,1,0,0
0,1,1,0,0
3,0,0,0,0
17,21,6,2,0
8,4,2,0,0
2,2,0,1,0
1,0,0,0,0
1,2,0,0,0
