0,1,2,3,4,5,6,7,8,9
19,32,40,90,70,27,29,22,8,7
34,49,51,112,105,35,52,27,15,6
18,38,36,80,85,24,41,16,7,5
4,8,9,35,37,10,14,11,5,2
7,11,9,30,8,7,18,4,2,0
1,7,5,22,16,3,12,4,0,0
8,17,11,31,40,12,17,12,2,2
3,0,2,2,3,0,1,0,2,0
2,3,0,3,5,3,0,3,2,0
4,0,0,3,0,0,2,0,0,0
1,1,0,2,1,2,0,1,0,0
1,1,0,3,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,3,2,1,0,1,0,0
0,1,0,3,1,0,0,0,2,0
0,1,0,1,0,2,1,1,0,0
0,1,2,1,1,0,1,1,0,0
1,0,1,0,1,0,0,0,0,0
0,0,1,2,0,0,0,0,0,0
0,1,1,1,4,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,1,0,2,0,1,1,1,0
1,3,1,0,1,1,3,1,0,0
0,1,0,2,2,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0
0,1,0,1,2,0,1,0,0,0
1,1,0,0,1,2,1,1,0,1
3,10,9,16,12,5,3,4,5,0
0,2,1,5,2,1,1,0,0,0
25,19,21,57,44,19,27,11,3,3
1,5,4,5,7,5,6,2,0,0
3,17,12,31,18,5,7,7,0,0
3,9,6,16,16,4,4,5,1,0
4,16,15,24,22,5,9,4,0,1
4,4,9,23,14,7,13,2,4,0
10,17,19,51,44,11,22,5,1,5
10,12,16,57,46,12,19,15,4,2
5,7,7,21,18,2,8,1,3,0
10,12,8,40,43,11,11,15,2,0
4,3,3,6,7,1,5,4,2,0
1,4,2,4,7,3,0,1,1,0
4,10,9,16,12,5,6,5,1,1
0,0,3,4,2,0,2,1,0,0
9,12,7,29,32,7,13,5,2,0
1,1,1,1,3,1,0,2,0,0
0,1,2,4,1,1,4,0,0,0
1,0,0,2,5,2,2,2,1,0
1,1,0,5,2,2,2,0,1,0
0,1,2,1,3,2,0,0,0,0
1,0,0,0,0,0,0,0,0,0
