m,f
189,207
130,140
97,112
95,139
28,40
136,130
50,53
5,3
5,4
4,2
5,5
6,7
5,1
2,2
0,1
2,1
3,5
3,7
1,9
4,2
4,9
37,29
8,14
30,37
53,64
49,35
21,29
28,28
5,9
19,22
6,5
3,0
2,2
4,1
4,4
5,5
5,0
3,10
1,2
12,7
17,28
6,7
24,46
18,17
22,22
19,24
32,27
19,13
6,7
8,21
2,4
14,23
