0,1,2,3,4
394,260,139,38,10
167,118,50,12,6
154,92,36,16,5
20,10,9,4,0
39,23,5,1,0
0,2,1,0,0
1,2,0,0,0
2,1,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,1,0,0
0,1,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,1,0,0
1,2,0,0,0
22,11,6,0,0
72,40,23,6,1
30,27,7,2,0
143,75,38,7,3
101,73,32,11,1
57,24,10,5,1
35,17,7,2,1
48,25,14,2,0
40,20,7,0,2
19,14,5,0,0
42,32,5,3,0
0,2,1,0,0
0,0,0,0,0
7,1,1,0,0
1,0,0,0,0
2,0,0,0,0
1,0,1,0,0
3,4,0,0,0
0,0,1,0,0
1,1,0,0,0
0,2,0,0,0
3,3,1,0,0
17,10,4,0,0
28,22,15,2,1
8,3,1,1,0
72,49,24,1,0
154,84,37,7,0
79,39,30,9,0
62,40,12,4,0
34,16,2,2,0
10,5,2,3,0
16,6,1,0,0
31,17,3,0,0
1,2,0,0,0
45,23,6,2,0
