0,1,2,3,4
231,139,72,16,1
228,146,72,17,2
132,78,33,14,3
38,28,8,3,2
52,38,17,3,1
24,13,14,1,0
10,8,4,0,0
1,1,0,0,0
3,2,3,0,0
83,39,22,5,2
37,34,13,4,1
1,3,0,1,0
2,0,0,0,0
0,0,1,0,0
4,1,0,1,0
5,3,1,1,0
3,2,0,0,0
3,3,1,0,0
2,0,2,0,0
3,4,1,0,0
4,2,0,1,0
3,3,0,0,0
1,3,0,0,0
4,5,1,0,0
0,0,2,2,0
1,0,2,0,0
6,2,1,0,0
4,5,0,1,0
13,6,3,0,0
38,32,8,2,0
3,2,3,0,0
26,18,10,2,0
61,44,16,8,0
4,5,0,0,0
54,34,18,7,0
32,14,8,1,0
39,21,13,2,1
92,40,21,6,0
31,24,15,5,0
25,13,6,2,1
105,63,37,6,3
52,30,12,4,0
62,40,20,2,0
32,27,12,3,0
18,6,1,0,0
50,37,8,4,2
6,1,3,1,0
4,2,1,0,0
36,13,16,4,1
10,1,2,0,0
0,1,0,0,0
1,1,0,0,0
