0,1,2,3,4,5,6,7,8,9,10
269,128,23,75,58,20,88,57,75,73,39
7,60,72,3,3,56,43,56,8,41,53
5,0,56,5,63,47,3,14,41,3,18
12,1,0,57,7,7,0,1,5,2,0
0,1,0,5,1,1,0,0,1,0,1
0,1,0,1,3,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,3,0,2,1,0,0
2,1,2,1,2,0,0,1,0,0,0
0,1,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,1
2,0,0,2,0,0,0,1,0,1,0
0,0,0,0,2,1,0,1,1,0,0
1,2,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,2,1,0,1
1,0,1,0,0,0,0,0,4,0,3
0,0,1,0,1,0,0,3,0,0,2
1,0,3,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,1,2,0,0,1,1,0
1,2,1,0,1,1,1,0,0,0,1
0,0,0,4,0,1,1,1,0,2,0
1,1,0,0,1,0,8,0,0,0,0
0,0,0,2,0,4,1,0,0,0,0
0,2,0,1,0,24,13,1,1,1,1
1,1,1,1,1,3,2,0,0,5,4
0,0,8,0,0,2,0,0,1,5,0
0,0,2,1,0,41,1,0,2,42,5
2,1,3,1,2,3,29,2,3,4,26
0,2,3,0,0,2,4,3,24,4,5
1,19,46,2,1,0,35,2,55,32,40
27,87,10,0,0,28,1,29,3,4,19
178,59,51,2,23,0,23,63,21,14,0
51,1,1,0,2,4,0,2,1,0,1
1,0,1,1,4,1,4,2,5,1,0
0,7,12,0,1,0,0,13,0,0,0
0,1,0,2,1,3,1,2,1,0,3
1,0,0,1,1,1,0,0,0,1,1
0,3,0,15,1,2,0,0,1,0,0
1,0,2,65,1,0,0,0,2,0,0
2,0,0,44,1,0,0,1,0,0,1
0,1,1,6,59,1,0,1,0,0,1
1,0,1,2,2,0,2,0,1,0,0
0,1,2,3,28,1,0,0,0,0,0
1,0,1,0,4,1,1,0,4,0,1
1,1,0,0,0,1,0,0,0,0,0
0,0,2,0,0,0,0,1,2,0,1
1,1,0,0,0,0,0,1,0,0,0
0,1,2,5,0,0,0,0,1,0,0
