m,f
240,249
103,120
52,55
120,153
95,101
33,40
1,1
24,25
1,2
2,3
121,120
13,14
2,3
2,7
2,3
0,1
2,7
5,2
5,2
2,5
0,1
2,7
2,0
3,2
0,1
2,1
10,8
20,41
30,35
3,1
21,33
7,7
5,6
18,23
33,33
15,27
60,49
12,16
17,17
50,66
41,41
22,22
59,61
52,53
9,14
23,28
65,70
27,28
12,17
38,57
11,10
31,30
