m,f
351,385
194,229
190,178
38,48
9,9
7,5
0,4
4,2
3,1
2,1
2,1
1,1
0,1
3,7
4,6
2,0
2,1
19,28
66,82
70,69
85,93
84,84
56,58
41,58
70,100
20,15
6,5
1,0
5,2
2,2
5,5
4,1
4,2
4,5
4,3
21,33
36,37
23,36
39,28
59,59
64,80
44,51
21,22
25,34
46,63
13,15
19,21
15,23
15,17
26,34
6,14
3,2
