0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
30,20,11,8,1
210,117,59,21,4
209,129,53,13,2
92,61,23,8,0
46,20,7,0,1
6,7,2,0,0
3,2,3,0,0
2,0,1,1,0
7,0,0,0,0
4,3,0,0,0
3,0,0,1,0
0,1,1,0,0
0,2,3,0,0
3,0,1,0,0
4,2,2,0,0
2,1,1,1,0
17,13,4,1,0
34,34,8,3,0
42,25,12,5,0
70,48,22,4,3
196,128,53,12,2
92,51,28,8,1
94,47,24,6,1
24,11,2,1,0
9,11,5,2,0
57,43,14,2,1
66,39,17,3,1
43,20,5,3,0
17,14,4,0,0
10,3,1,0,0
2,6,2,0,0
6,1,0,2,0
1,0,0,0,0
7,1,3,0,1
8,2,0,0,0
36,18,19,4,1
32,14,11,2,0
22,14,4,4,1
21,4,5,3,0
7,10,5,3,1
27,15,6,2,0
58,37,11,3,0
37,22,7,1,0
16,10,3,1,0
35,25,16,3,0
79,39,16,1,0
23,7,6,3,0
39,14,6,3,0
