0,1,2,3,4,5,6,7,8,9,10
37,0,9,7,11,9,8,13,0,0,0
5,19,5,0,6,0,11,2,7,0,7
3,1,10,1,2,0,0,14,6,5,5
4,10,0,0,0,9,0,0,4,2,2
0,0,0,0,0,0,0,2,0,10,0
0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0
0,9,0,0,0,0,4,1,0,0,0
2,1,0,0,0,0,2,0,1,0,0
26,0,0,0,0,0,0,6,0,0,5
1,0,1,0,0,0,0,1,9,0,1
1,0,11,0,0,0,1,0,3,0,3
4,0,11,8,0,0,0,0,0,0,0
0,0,0,6,0,0,0,5,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,1,0,0,0,0,0,0
0,11,0,0,2,0,0,0,0,0,0
0,0,0,0,9,0,0,0,1,0,2
0,4,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,6,0
0,0,0,0,0,7,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,9,0,0,0,1,0
0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
