0,1,2,3,4,5,6,7,8,9
49,93,84,212,191,66,109,70,33,28
21,41,38,104,96,28,45,32,16,12
3,7,10,18,21,10,17,7,0,2
9,9,13,34,31,11,17,8,8,1
2,5,9,10,14,3,5,4,2,1
0,1,2,5,3,1,2,0,1,0
0,0,0,3,1,1,1,0,1,0
0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
5,1,3,10,10,0,4,2,1,2
9,26,24,50,38,19,26,15,5,7
10,17,10,39,31,15,15,12,1,5
7,18,10,32,22,6,20,10,4,2
5,8,5,20,28,6,8,6,1,0
3,4,4,4,5,3,1,1,0,1
3,10,13,33,44,14,23,5,5,4
3,9,12,24,20,4,4,1,4,3
6,5,11,21,27,6,10,4,0,0
2,11,15,24,19,10,12,7,4,1
3,3,6,8,5,1,7,4,1,1
1,0,0,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,1,1
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0
0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0
1,0,1,6,3,0,3,1,0,0
4,10,13,21,19,8,14,3,1,0
11,22,10,40,25,8,11,13,1,4
5,6,7,15,15,9,7,5,2,0
2,5,7,12,9,0,5,1,0,0
7,9,10,23,29,3,8,3,1,1
0,6,3,11,11,3,2,2,3,1
9,17,12,34,32,12,11,9,2,1
6,4,12,36,29,11,12,9,7,1
4,11,14,21,24,10,17,4,1,0
2,0,4,3,6,1,2,1,0,1
0,8,5,16,17,6,8,2,2,0
3,11,7,16,25,6,9,4,1,3
2,4,10,11,8,5,5,0,2,2
0,0,1,5,7,1,1,1,0,0
