0,1,2,3,4
284,201,102,30,6
213,143,67,12,6
164,119,61,18,5
133,83,25,17,4
35,12,4,5,1
46,29,23,1,2
9,2,0,0,0
3,9,1,0,1
0,3,1,0,0
1,0,1,0,0
3,3,1,0,0
20,12,5,3,0
6,4,0,0,0
4,1,1,1,0
6,2,0,2,0
1,1,3,0,0
2,1,0,0,0
5,1,0,0,0
3,5,0,0,0
5,3,0,0,1
1,1,1,0,0
3,1,1,0,0
1,0,0,0,0
0,0,0,0,0
2,0,0,0,0
5,3,0,0,1
4,0,0,1,0
4,2,0,0,0
5,3,1,0,0
0,4,3,0,0
41,16,6,0,0
18,11,5,1,1
14,4,0,0,0
55,23,16,5,0
81,43,28,7,0
60,48,26,7,1
79,43,21,10,1
158,105,38,10,4
69,48,19,4,1
19,11,8,2,1
16,8,3,2,0
53,44,28,5,3
8,9,4,1,0
63,37,17,2,2
6,4,0,0,0
66,41,13,3,1
62,49,15,5,1
6,16,4,2,0
3,7,1,0,0
5,1,2,0,0
6,2,1,1,0
2,6,2,0,0
