0,1,2,3,4
339,230,98,23,8
212,134,55,14,5
84,68,19,10,0
44,32,17,6,0
81,55,30,4,0
42,27,8,4,0
14,11,4,2,0
8,3,5,3,0
3,2,0,1,0
1,0,3,0,0
4,4,1,0,0
0,1,0,1,0
1,1,0,0,0
2,3,3,0,0
0,0,0,0,1
3,3,2,1,0
3,2,0,0,0
1,2,0,0,0
4,2,2,1,0
2,0,1,0,0
1,3,0,0,0
4,1,2,0,0
2,4,0,0,1
4,1,0,0,0
1,0,0,0,0
3,0,0,0,0
1,0,0,0,0
8,2,0,0,0
32,37,11,2,0
81,58,24,5,0
61,36,18,3,1
35,24,8,2,0
72,69,26,5,1
65,33,22,5,1
43,17,6,4,1
32,19,7,2,1
39,19,16,4,0
59,38,15,2,0
7,7,3,1,0
29,19,6,2,0
27,18,5,1,0
34,17,8,2,0
82,36,17,3,0
68,47,16,5,2
9,6,4,1,0
28,14,5,3,0
3,1,0,0,0
5,6,2,0,1
2,2,1,0,0
5,5,2,1,0
2,1,0,0,0
4,8,0,1,0
