m,f
3,4
25,19
41,18
4,7
6,2
0,1
12,7
0,2
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
4,2
4,6
3,4
13,12
5,3
5,6
5,4
1,7
4,1
1,1
5,3
0,1
15,8
1,0
4,3
0,2
0,1
1,0
0,0
0,0
0,0
0,2
2,1
2,2
5,5
13,6
0,0
1,1
6,6
4,1
0,0
0,0
0,1
1,0
