0,1,2,3,4,5,6,7,8,9
39,66,66,164,156,50,60,34,19,24
19,40,38,88,74,24,46,26,9,3
16,29,26,63,65,24,37,15,8,1
7,19,19,54,50,16,25,22,4,5
1,3,1,11,3,1,1,1,1,1
3,9,9,19,21,4,7,3,1,3
0,0,0,1,4,1,3,2,0,0
1,0,0,3,1,1,3,0,0,0
0,0,0,4,6,3,3,1,0,0
0,0,0,1,3,1,2,1,0,0
1,1,1,1,0,0,1,1,0,0
0,0,1,3,5,1,0,1,0,0
0,0,0,0,0,1,0,0,0,1
0,0,0,0,2,1,1,0,0,0
0,3,0,4,0,1,0,0,1,0
0,0,0,3,1,1,3,1,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,2,3,0,3,0,0,0
0,0,1,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,0,0,0,0
0,2,0,1,1,2,2,1,0,0
0,0,0,1,0,0,0,0,0,0
2,2,0,1,0,0,1,1,0,0
0,1,0,1,1,0,0,0,0,1
0,0,0,1,0,0,0,0,2,0
0,1,1,1,0,0,1,0,1,0
0,1,0,1,2,1,1,0,1,0
0,1,0,0,1,1,0,0,0,0
0,1,4,5,5,4,1,1,0,1
0,0,1,4,3,0,1,0,0,0
4,7,9,13,15,5,11,3,0,2
3,11,11,19,23,9,8,2,0,2
5,9,16,30,21,10,13,10,3,0
4,5,3,11,13,2,9,1,0,1
15,24,20,53,41,21,19,16,8,6
7,23,16,50,38,10,22,7,2,1
22,31,29,85,73,23,32,17,4,2
8,9,9,29,20,4,13,3,3,0
5,4,1,15,13,3,3,3,1,0
2,5,4,13,14,2,5,1,3,1
1,7,8,19,15,7,5,1,0,2
1,4,1,11,13,3,5,3,2,0
0,2,2,5,1,0,2,0,0,0
0,4,5,5,3,2,3,0,1,1
2,0,2,1,4,1,1,2,0,0
3,8,7,23,32,7,11,4,1,0
3,6,6,16,20,7,13,6,1,0
0,2,2,3,2,1,0,0,1,0
2,0,1,3,4,1,2,0,0,1
1,0,0,2,1,3,1,2,0,0
0,0,1,5,1,1,0,1,0,1
