0
779
407
170
110
163
22
7
7
5
4
8
0
7
3
1
3
9
4
17
91
162
70
241
93
73
51
58
83
19
65
19
16
9
7
9
5
3
12
58
62
21
41
36
52
80
140
186
104
31
60
45
74
