m,f
836,869
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,8
131,132
18,16
11,12
3,12
58,69
62,68
67,51
125,133
26,25
9,17
38,29
6,5
17,16
3,3
19,28
56,58
38,42
34,42
13,15
21,34
5,6
0,2
4,2
12,13
36,38
19,26
13,3
25,27
