0,1,2,3,4
155,111,64,16,5
298,196,95,27,7
199,126,49,16,4
12,5,2,1,1
56,38,15,5,3
65,45,20,8,1
0,0,0,0,0
6,2,2,0,0
7,2,1,2,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,1,0,0
16,6,6,1,0
52,29,17,4,1
15,8,3,1,0
0,4,1,0,0
109,64,21,4,0
53,23,11,1,1
72,63,23,6,4
48,25,9,1,1
99,70,33,8,1
120,73,32,7,1
63,41,22,5,1
56,40,19,3,1
41,37,18,5,1
30,24,11,1,1
8,7,4,1,0
16,4,1,6,0
0,2,2,0,0
1,0,0,1,0
1,1,2,0,0
30,14,10,2,0
8,8,5,1,0
2,0,0,0,0
4,2,0,1,0
0,0,2,0,0
1,1,1,0,0
