m,f
18,20
49,39
38,22
18,15
1,3
1,1
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
3,2
26,17
19,11
18,20
8,10
2,0
6,4
9,4
2,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,2
8,6
4,5
4,10
11,14
9,4
15,11
9,9
3,4
5,4
1,0
0,0
0,0
1,1
