0,1,2,3,4
810,531,246,73,20
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
20,13,9,3,0
32,20,17,2,0
7,1,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
4,2,2,1,0
0,1,1,0,0
38,19,11,6,1
7,4,2,1,1
140,100,42,9,2
0,3,1,0,0
7,4,1,1,0
0,0,0,0,0
2,0,0,1,0
5,2,1,0,0
10,12,7,2,0
39,16,7,2,0
9,8,3,0,0
3,2,3,0,0
0,0,0,0,0
9,5,1,1,1
2,2,1,1,0
1,0,0,0,0
1,0,0,0,0
0,0,0,1,0
