0
983
577
80
18
6
6
1
9
3
3
1
10
3
3
2
2
17
91
333
361
218
111
79
24
12
57
105
98
13
10
7
13
4
15
38
158
286
219
168
143
95
28
6
18
75
116
49
8
7
5
8
15
