m,f
19,6
38,45
5,7
39,35
15,5
3,3
1,1
1,2
0,0
0,0
8,7
2,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,1
1,0
4,4
3,0
1,0
14,7
21,9
10,6
2,3
10,5
1,0
1,0
2,1
4,0
3,6
8,7
8,8
5,1
11,2
3,2
4,0
5,5
4,2
2,4
2,1
3,4
1,0
0,0
0,0
