m,f
0,0
0,0
0,0
0,0
41,48
281,283
115,142
72,81
43,54
92,101
60,57
10,9
6,5
3,0
3,2
4,1
2,2
3,1
5,2
18,27
1,0
13,10
9,11
36,34
86,96
94,106
16,26
4,12
6,9
51,73
58,61
43,59
59,58
26,52
17,17
2,0
7,10
12,10
10,2
6,3
4,5
6,1
23,30
47,49
52,56
43,65
14,20
25,33
41,44
5,1
5,3
12,17
