0,1,2,3,4
369,243,109,27,5
203,137,49,18,2
152,69,38,6,1
8,5,4,0,1
51,35,18,4,0
53,33,13,5,0
5,4,2,0,0
3,3,3,1,0
4,2,1,0,0
5,4,2,0,0
1,1,1,0,0
2,0,0,1,0
1,3,1,0,0
0,0,0,0,0
5,2,2,0,0
0,1,0,0,0
5,1,0,2,0
1,1,0,0,0
0,2,0,0,0
4,0,0,0,0
1,1,0,0,0
2,3,0,1,0
3,2,1,0,0
9,4,3,0,0
0,2,0,0,0
22,7,6,2,0
28,17,7,0,0
13,8,3,1,2
10,7,6,2,0
31,18,4,1,0
38,23,14,2,0
72,53,12,4,0
120,74,29,7,0
59,52,16,3,1
56,25,16,2,1
84,47,22,6,2
27,12,6,2,0
38,26,16,2,1
9,4,4,2,0
26,18,12,3,0
13,5,2,0,0
31,18,6,2,0
21,24,8,1,0
5,2,0,0,0
7,2,2,0,0
53,27,15,4,1
38,15,12,2,0
5,3,1,0,0
7,3,1,1,0
2,0,0,1,0
19,7,6,0,0
27,16,7,1,0
