0,1,2,3,4,5,6,7,8,9,10
7,4,3,1,0,4,0,2,0,0,0
21,2,15,6,2,0,2,1,10,2,0
0,0,0,2,8,3,0,8,5,1,3
0,6,3,0,1,7,13,0,0,0,6
0,0,0,0,1,0,1,1,0,5,5
0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1
0,4,0,1,4,1,2,0,3,0,0
0,15,2,12,0,4,0,0,3,0,0
0,6,0,7,5,0,3,0,2,3,2
0,1,2,1,1,6,0,0,1,0,4
0,0,1,0,1,1,10,0,0,0,0
0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,0
0,1,0,0,1,0,0,0,1,0,0
0,8,0,2,0,0,0,0,6,0,0
0,9,0,7,1,0,0,0,2,0,0
0,4,0,2,0,0,0,0,0,0,0
0,0,1,0,2,2,0,0,0,0,0
0,0,5,0,5,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,3
0,0,7,0,2,4,2,0,0,0,3
0,0,4,0,0,2,1,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
