0,1,2,3,4
804,526,249,72,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,2,1,0,0
33,27,11,2,1
65,38,25,9,0
4,1,2,0,0
21,9,7,1,2
28,13,5,3,1
5,3,1,0,0
90,39,22,8,1
8,4,1,0,0
6,2,0,0,0
3,1,0,0,0
1,0,0,0,0
1,2,0,0,0
15,16,3,1,0
0,1,0,0,0
0,0,0,0,0
0,1,1,0,0
2,0,0,0,0
0,0,1,0,0
2,0,0,0,0
0,0,0,0,1
0,0,1,0,0
0,2,0,0,0
1,0,0,1,0
1,4,0,0,0
6,2,3,1,0
12,7,3,2,0
28,13,10,2,0
51,27,14,2,0
37,17,7,1,0
15,12,10,2,0
12,7,4,3,0
8,4,2,0,0
64,33,15,2,0
