0,1,2,3,4,5,6,7,8,9
30,34,55,133,132,35,63,34,11,17
40,78,79,173,146,65,88,62,22,18
11,15,7,26,30,11,15,12,11,2
2,9,6,12,15,6,8,3,4,1
1,0,1,8,4,3,0,1,0,0
0,1,0,0,1,0,0,1,1,1
2,13,11,25,26,9,13,7,6,7
1,1,3,3,5,0,3,2,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0
2,1,3,7,11,3,3,3,2,0
0,0,1,0,0,0,0,1,0,0
0,1,0,4,3,1,1,1,0,0
7,9,16,28,31,8,16,5,2,4
3,8,8,20,13,8,3,3,0,2
3,4,10,7,6,1,7,4,3,1
7,11,5,33,27,6,10,4,5,4
11,14,20,39,46,12,34,11,7,2
4,7,4,27,9,9,7,5,1,3
4,14,5,22,22,8,8,6,4,3
7,9,10,22,23,6,10,4,3,0
4,7,5,17,13,6,6,1,0,0
2,5,1,12,10,4,6,4,2,1
0,0,0,0,0,1,0,0,0,0
3,5,2,16,20,4,11,6,0,4
2,8,17,19,21,8,6,8,4,3
18,40,34,84,53,25,30,19,7,5
0,1,1,1,1,2,1,0,1,0
12,14,12,33,36,13,12,13,4,1
0,0,1,1,1,0,0,0,0,0
1,0,2,1,4,0,0,1,1,0
0,0,1,2,1,0,0,0,0,0
2,8,1,21,19,7,5,5,2,0
2,1,3,8,5,1,2,3,3,0
