0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,40,18,5,0
84,53,20,3,1
51,23,13,2,0
159,119,60,13,1
88,57,15,5,3
40,30,13,6,0
64,36,12,1,1
21,20,7,1,0
90,64,31,6,1
71,47,30,9,3
29,20,8,3,1
26,6,8,4,0
5,1,3,0,0
26,16,11,4,0
3,3,1,0,1
3,1,1,0,0
6,6,0,1,0
6,1,1,0,0
1,0,0,0,0
4,1,0,0,0
1,1,1,1,0
3,2,0,1,0
0,2,0,1,0
2,1,1,1,0
1,1,0,1,0
2,0,0,0,0
2,1,1,0,0
3,0,1,2,0
2,3,0,0,0
1,0,0,0,0
7,6,0,0,0
19,11,2,1,0
37,32,8,3,0
10,4,4,0,0
12,24,5,0,0
27,15,8,2,0
150,80,39,4,2
28,27,5,4,0
9,5,3,0,0
18,14,4,1,0
28,22,4,2,0
69,29,11,2,0
31,20,9,2,0
20,18,12,1,1
101,72,30,2,0
63,41,21,8,1
20,16,5,2,0
43,25,17,4,0
