0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
29,17,4,2,0
63,46,14,6,3
55,42,15,4,0
137,92,40,11,4
131,73,43,12,1
118,62,25,6,0
23,15,13,2,0
2,3,3,0,0
2,2,1,0,0
2,4,2,0,0
1,1,2,0,0
0,0,0,0,0
0,0,0,0,0
1,3,2,0,0
15,12,9,0,0
8,5,1,0,0
115,89,41,9,0
44,33,11,1,2
19,12,7,3,0
11,5,2,1,0
46,28,8,2,0
66,31,13,5,0
19,13,7,2,0
29,13,7,3,1
38,20,17,4,0
54,39,24,6,0
36,27,9,0,0
75,46,23,4,1
56,41,20,6,0
32,12,5,2,1
21,20,10,0,0
34,15,4,1,0
20,16,1,0,0
6,4,1,2,0
4,2,3,2,0
1,3,0,1,0
6,1,3,0,0
5,2,1,0,0
6,5,0,1,0
33,17,7,4,0
69,29,16,2,0
30,21,6,2,0
30,13,7,1,0
21,17,12,3,1
17,9,3,1,0
10,3,4,0,0
26,10,12,3,1
45,30,16,4,0
