0,1,2,3,4
295,195,97,28,10
63,63,29,6,2
64,44,14,4,1
61,44,23,6,0
59,53,13,7,2
57,26,18,8,1
93,50,24,10,1
9,6,1,0,0
74,51,20,5,3
25,15,6,3,1
4,4,0,0,0
6,2,1,1,0
6,1,1,2,0
0,1,0,0,0
4,4,2,0,0
0,1,0,0,0
2,3,0,1,0
3,3,2,0,0
12,7,4,0,0
82,53,27,2,1
8,5,5,0,0
45,29,22,2,1
3,5,1,0,0
7,5,4,0,0
10,5,6,0,0
46,25,15,4,0
99,69,26,11,1
82,54,18,7,3
116,76,37,5,3
45,25,11,4,1
20,8,5,3,0
3,3,0,0,0
6,3,2,0,0
1,1,0,0,0
3,1,2,0,0
1,2,1,0,0
6,2,3,0,0
3,3,4,0,0
2,0,0,0,0
0,2,3,1,0
4,3,4,0,0
10,1,0,0,0
46,35,19,2,0
48,21,11,2,0
60,35,19,4,0
74,39,30,3,0
21,10,7,3,0
5,8,3,0,0
15,11,10,1,0
52,33,11,5,0
71,40,12,3,3
47,43,14,2,1
