0,1,2,3,4,5,6,7,8,9
87,152,152,390,350,129,182,118,57,53
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,2,5,1,1,1,0,0
0,0,0,2,1,0,0,0,0,0
0,0,3,1,2,1,1,2,0,0
1,11,8,18,20,4,7,2,3,4
9,7,10,18,28,11,14,8,2,3
0,0,0,1,4,0,0,0,0,0
1,0,0,5,5,0,2,2,1,0
0,1,2,4,5,0,3,3,0,0
0,2,1,5,3,2,2,0,1,0
0,1,1,4,6,0,2,1,1,0
4,9,2,19,17,1,10,7,4,0
19,35,27,57,50,18,32,17,6,2
6,7,12,31,29,13,7,11,2,1
9,8,6,29,18,3,10,3,4,0
18,28,37,67,68,24,26,18,6,6
8,16,18,49,43,18,16,8,6,2
7,13,16,30,29,7,18,9,5,2
5,14,12,34,23,13,17,9,5,0
6,12,6,18,18,6,9,3,0,2
0,1,2,1,1,1,1,0,1,0
0,1,1,3,1,0,0,0,1,0
0,1,0,4,5,0,1,0,2,0
0,1,0,1,1,2,0,0,0,0
0,2,3,3,3,0,1,1,1,1
0,0,0,3,0,0,0,0,0,0
0,1,0,3,4,0,0,0,0,0
4,12,6,12,11,3,7,2,2,3
1,1,0,1,2,0,1,0,0,0
1,4,6,14,14,4,7,1,0,2
