0,1,2,3,4,5,6,7,8,9
83,157,155,386,361,127,199,119,56,51
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,4,6,9,5,1,4,1,2,0
3,4,7,15,10,6,4,3,1,0
0,3,0,5,3,4,3,0,1,0
0,4,0,1,1,0,2,0,0,0
2,6,6,13,14,6,6,5,4,1
3,6,11,9,11,2,11,0,1,6
1,1,1,3,2,0,1,0,2,0
3,1,2,7,4,1,0,1,2,0
2,3,6,11,8,3,9,6,0,0
2,8,7,15,8,3,5,3,1,0
1,1,3,5,2,2,2,2,0,2
3,2,2,1,3,1,1,3,0,0
14,29,26,65,58,28,25,13,7,5
1,1,1,4,5,2,1,1,1,0
0,0,0,0,0,0,0,0,0,0
1,2,1,3,7,2,1,1,0,1
6,10,5,21,20,6,14,6,4,3
3,6,6,11,12,4,5,1,1,2
0,1,2,9,1,1,3,5,0,0
11,11,12,21,26,8,10,10,3,0
8,4,7,26,24,8,16,4,4,2
0,2,1,10,6,1,1,1,2,2
1,0,1,2,1,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0
0,0,0,0,1,0,0,1,0,0
0,0,0,2,2,0,1,0,0,0
0,0,0,2,1,0,0,0,0,0
4,3,3,5,4,1,2,1,1,0
12,22,16,43,41,23,16,15,2,3
5,10,11,24,18,7,8,4,4,0
6,7,10,21,17,3,13,4,1,0
3,4,4,22,26,3,12,3,3,4
6,18,6,23,13,9,3,7,1,0
0,2,2,2,5,2,4,1,0,1
