m,f
0,0
0,0
0,0
0,0
6,4
61,77
32,37
76,88
76,60
132,158
59,50
38,37
28,19
156,170
49,65
39,41
28,33
33,41
5,10
1,2
2,4
0,0
1,1
4,3
3,2
3,0
1,3
2,5
4,3
5,4
1,3
2,1
5,0
12,12
2,3
3,5
31,36
5,8
28,24
9,16
8,8
68,68
14,14
48,48
71,78
19,25
51,50
16,22
29,39
10,22
27,38
39,40
