0,1,2,3,4
4,9,3,3,0
27,26,14,5,2
30,20,10,2,3
6,8,4,3,0
10,1,3,2,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,0,0,0
3,2,3,2,0
6,2,4,0,0
11,7,2,3,1
5,4,1,1,0
8,5,2,2,1
3,4,2,2,0
2,0,0,2,0
3,3,0,1,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
1,0,0,0,0
0,2,1,0,0
5,4,0,0,0
3,3,2,1,0
8,5,1,0,0
10,4,2,0,0
2,2,1,1,0
8,3,2,0,0
0,1,1,0,0
1,2,4,1,0
0,1,0,0,0
0,0,0,0,0
0,0,1,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
