m,f
448,440
239,245
54,64
92,109
41,41
15,13
3,5
2,1
0,0
1,1
0,0
3,0
3,0
3,2
3,2
0,2
2,0
0,1
9,7
56,41
69,64
150,151
54,83
51,51
62,94
61,63
21,28
34,25
38,36
15,13
0,1
5,1
4,3
1,0
3,2
2,4
5,3
4,8
12,13
53,39
82,100
70,70
15,10
23,40
31,38
47,64
49,56
22,20
24,22
35,40
40,33
31,36
