0
999
60
504
20
84
3
2
2
1
0
1
9
6
0
7
2
6
11
102
166
559
131
239
113
57
18
7
1
5
4
9
10
31
20
27
25
17
91
186
149
258
124
158
139
58
67
44
9
16
10
10
10
