0,1,2,3,4
480,322,153,36,8
32,21,6,1,0
257,158,67,19,3
13,6,1,0,0
37,26,11,9,1
2,1,0,0,0
1,1,0,0,0
0,1,1,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,1,0
5,2,1,1,0
0,2,2,1,1
0,0,0,0,0
1,4,2,0,0
0,2,0,0,0
4,2,0,0,0
4,2,4,1,0
46,36,18,2,0
82,52,28,3,1
290,177,74,17,1
69,34,23,4,1
119,81,28,9,2
55,42,13,3,0
29,17,8,3,0
6,7,3,2,0
5,1,1,0,0
1,0,0,0,0
3,2,0,0,0
1,1,1,1,0
4,4,0,0,1
6,4,0,0,0
11,13,3,3,1
11,5,3,1,0
16,7,2,2,0
10,11,2,2,0
6,5,5,1,0
49,28,14,0,0
88,67,24,7,0
84,41,22,2,0
132,88,33,5,0
68,41,12,2,1
83,47,23,5,0
67,48,20,4,0
34,17,5,2,0
36,19,10,1,1
20,14,7,3,0
5,0,4,0,0
6,6,2,2,0
6,3,0,1,0
5,4,0,0,1
4,2,3,1,0
