0,1,2,3,4,5,6,7,8,9,10
280,27,25,79,18,14,85,37,52,15,14
8,1,79,58,2,43,42,5,8,1,32
2,0,61,1,49,3,2,1,3,0,6
13,0,2,6,5,3,0,63,63,49,38
0,124,0,0,52,57,0,20,5,2,13
0,45,0,4,2,3,0,1,0,4,1
1,0,0,0,4,10,1,2,0,46,2
0,2,0,1,1,0,0,0,0,2,0
0,1,1,0,0,0,0,0,0,12,0
0,0,2,0,0,0,0,0,2,0,1
0,0,0,0,0,1,0,2,0,1,1
0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,0,1,0,3,0
1,0,0,0,1,1,0,1,0,0,1
0,0,1,4,1,3,1,0,0,0,0
0,1,0,1,0,0,0,0,1,2,1
0,1,0,0,1,0,0,1,1,0,2
0,0,0,2,1,0,0,1,1,0,0
1,0,1,2,0,0,1,1,0,1,2
0,0,0,1,0,0,0,0,0,1,0
0,1,1,0,1,0,0,0,1,1,0
0,0,1,1,1,0,0,1,0,1,2
0,1,0,5,1,0,0,0,0,1,0
0,0,1,4,0,0,2,5,0,1,0
2,1,1,2,1,0,1,1,2,1,1
1,1,1,0,1,1,0,3,0,4,0
0,0,0,45,0,0,0,33,0,22,0
1,1,1,55,0,0,1,3,0,37,1
0,1,0,19,0,0,0,46,2,37,0
0,0,0,2,1,0,2,11,16,1,0
0,1,6,1,1,0,1,7,4,1,0
1,0,0,2,0,0,2,0,2,15,4
15,0,1,1,0,1,35,0,3,4,0
176,1,56,1,0,1,56,2,43,0,1
12,21,12,0,0,0,1,1,26,0,0
54,112,67,1,3,0,15,0,13,1,0
0,46,3,0,0,0,1,0,0,0,0
0,1,1,1,1,0,1,1,1,2,0
0,1,7,0,17,0,2,2,0,2,2
2,0,1,3,27,1,0,0,0,1,0
0,2,1,0,3,0,1,1,1,0,0
1,2,3,1,42,0,0,1,0,0,4
0,0,0,3,20,0,2,3,0,0,1
1,1,0,2,3,0,0,1,4,1,27
0,1,1,5,1,1,1,0,3,0,6
0,0,0,0,0,1,0,1,2,1,3
0,0,1,2,4,9,2,1,0,1,38
0,2,2,2,0,0,0,0,0,0,13
1,0,3,3,0,37,1,0,0,0,0
