m,f
435,445
100,118
123,132
84,89
48,83
3,3
4,1
2,1
5,1
3,3
3,1
2,3
0,3
0,0
2,2
0,1
2,2
0,6
11,7
31,38
34,56
45,38
55,59
36,28
81,98
64,85
21,15
44,45
38,42
18,21
9,12
9,4
4,1
1,5
2,1
5,2
7,5
3,4
0,3
10,10
23,33
29,20
13,10
12,16
18,29
28,39
69,93
70,78
29,26
47,42
34,40
19,23
