0,1,2,3,4
10,9,6,3,1
20,15,12,3,2
38,26,17,4,4
6,5,6,4,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,3,1,0,0
10,6,4,2,3
11,5,8,2,2
9,8,2,1,0
5,4,2,1,0
7,4,3,0,1
4,8,3,3,1
5,5,3,1,1
6,3,2,1,0
0,0,0,1,0
1,1,0,0,0
2,1,0,0,0
1,1,0,1,1
1,0,0,0,0
3,1,0,1,0
1,1,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,0,0,0
3,3,1,0,1
10,6,1,1,1
9,4,2,2,0
3,2,2,0,0
8,3,1,2,0
1,2,2,0,0
5,10,3,2,0
8,6,5,1,0
4,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,2,0,0,0
2,1,1,0,0
