0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0
6,6,12,14,32,2,7,3,1,3
6,11,7,27,28,9,9,10,4,0
25,41,48,95,82,41,48,26,13,7
9,22,23,59,47,17,26,17,10,4
10,26,31,56,64,15,32,14,4,5
11,21,18,61,45,18,30,6,9,3
1,6,6,18,10,4,7,2,0,0
6,14,10,35,20,8,14,10,1,0
2,1,2,7,7,2,3,2,1,0
10,12,7,19,20,3,16,9,2,1
6,3,4,7,9,5,4,3,0,0
1,0,1,4,1,0,3,0,0,1
0,0,0,1,0,0,1,0,0,0
1,1,4,2,3,1,0,1,1,1
1,1,0,0,3,0,0,0,0,0
0,1,1,1,1,0,0,1,0,0
0,1,1,2,2,2,1,0,1,0
0,0,1,4,3,0,1,1,0,0
0,1,3,1,0,1,0,1,0,0
0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,0,0
0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0
0,1,1,3,3,1,3,0,0,2
2,5,6,5,5,1,3,1,1,0
3,7,4,7,15,2,3,1,0,2
1,3,2,2,6,2,1,0,1,1
0,4,2,11,4,3,3,1,0,0
7,6,18,37,36,14,22,8,2,0
1,2,0,3,4,1,1,1,0,0
2,7,12,13,8,4,10,3,1,0
2,2,5,8,3,5,2,1,0,1
10,22,30,48,46,16,12,11,5,3
9,15,12,37,30,9,19,11,4,2
0,5,1,2,6,0,0,1,1,0
4,12,10,24,22,10,7,4,1,1
12,13,12,25,33,9,14,7,1,2
4,5,7,23,19,6,10,3,2,0
0,2,3,7,5,1,5,2,1,0
4,5,2,8,9,0,3,3,1,0
8,10,5,24,13,7,12,4,1,0
4,9,9,16,5,3,4,2,1,0
