m,f
6,3
11,7
4,5
10,5
2,3
0,2
2,2
1,0
0,1
1,0
0,0
1,1
0,0
0,0
1,0
0,2
1,0
0,0
0,0
1,0
2,0
0,0
1,1
17,22
14,10
1,2
1,0
0,0
5,5
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
2,2
11,15
