0,1,2,3,4,5,6,7,8,9
30,47,44,97,115,31,62,41,7,9
16,28,30,87,72,23,36,14,8,3
7,17,12,39,29,14,19,11,13,2
7,18,20,56,56,18,18,11,3,8
9,22,16,50,37,13,19,4,4,3
2,2,6,3,11,2,4,1,1,1
1,1,1,4,5,0,0,3,0,1
16,23,30,64,54,29,22,19,7,6
2,3,1,6,4,1,0,2,1,0
0,0,0,1,0,2,0,0,0,0
0,0,0,2,1,0,1,0,0,2
0,0,0,3,0,0,1,0,0,0
0,0,0,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,1,0,2,1,1,0,0
0,2,1,2,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0
1,1,0,0,0,2,1,0,0,0
0,0,0,2,3,0,1,0,1,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,1,1,3,0,1,0,0,0
0,1,2,0,2,0,1,1,1,0
0,0,0,1,0,0,1,0,0,0
1,0,0,2,2,1,1,0,0,0
0,0,2,1,7,1,0,2,0,0
0,2,0,0,4,1,0,0,0,0
2,6,6,13,21,1,6,4,0,1
1,1,3,3,2,0,3,2,0,0
10,11,11,34,21,14,3,11,3,0
0,3,2,7,8,0,1,1,1,0
2,4,2,11,10,1,0,1,2,1
12,12,16,43,25,15,12,7,4,3
12,20,19,36,41,22,20,8,4,1
4,12,14,42,35,13,15,10,3,0
1,3,4,12,10,4,3,3,2,0
2,8,10,22,22,7,12,5,2,3
1,2,3,5,1,1,1,1,1,0
1,6,4,10,9,1,3,2,2,0
0,0,1,5,4,2,0,1,1,0
2,5,8,12,10,4,7,3,1,1
5,6,4,9,12,3,2,1,0,1
3,3,7,9,11,3,7,2,0,1
3,11,5,13,11,3,9,4,1,0
3,7,6,21,11,4,7,4,0,3
7,15,14,33,27,9,15,6,4,3
3,4,11,27,24,4,9,4,1,1
2,2,4,10,5,0,5,3,0,1
0,0,2,5,5,2,1,1,0,0
1,3,0,2,3,1,2,0,1,0
1,0,0,3,2,0,1,1,1,0
