0,1,2,3,4
26,19,15,7,4
24,23,8,4,4
12,14,4,3,1
6,9,5,0,2
26,14,10,4,1
4,6,2,0,1
3,2,0,1,0
1,0,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,2,1,0
0,0,1,0,0
1,0,0,0,0
6,2,0,0,2
6,2,3,0,0
16,11,9,4,1
14,11,7,1,3
2,6,1,0,0
2,7,3,1,0
2,4,2,1,0
1,0,1,0,0
0,0,0,0,0
6,7,2,1,0
7,2,1,0,0
0,0,0,0,0
2,0,0,0,0
0,0,1,0,0
8,3,4,3,1
0,1,0,0,0
4,0,0,0,0
6,6,0,0,1
0,0,0,0,0
2,0,1,1,0
0,2,1,0,1
1,0,0,0,0
