0,1,2,3,4
218,128,64,17,7
286,197,99,35,7
244,157,58,13,5
95,65,40,12,2
42,39,13,6,2
10,10,3,1,0
5,5,1,0,0
6,3,3,0,0
15,12,6,0,0
3,2,1,0,0
3,2,1,0,0
4,2,2,0,0
1,2,1,0,0
0,0,0,0,0
5,1,3,0,0
6,2,0,1,0
0,0,0,0,0
0,0,0,0,0
1,2,0,0,0
1,0,0,0,0
3,6,1,0,0
5,2,2,0,0
6,1,0,0,1
6,2,2,1,0
3,2,1,2,0
2,0,0,1,0
1,2,0,0,0
6,4,1,1,0
30,17,6,0,0
11,7,2,0,1
56,41,17,2,0
91,53,19,6,0
66,36,11,8,2
68,40,11,3,0
163,96,50,12,3
15,13,10,3,0
52,33,21,5,0
38,23,14,2,0
35,27,6,2,1
22,27,9,0,1
23,18,9,1,0
49,30,16,7,1
49,40,22,1,1
5,10,4,0,0
26,18,15,7,1
12,7,2,1,0
14,8,5,0,0
21,11,5,1,0
29,27,9,4,0
9,4,2,0,0
8,10,5,1,0
7,4,6,0,0
