0,1,2,3,4,5,6,7,8,9
46,72,69,194,188,61,101,52,24,27
7,24,29,48,41,15,27,14,4,2
24,48,57,116,115,40,50,42,23,15
3,4,2,12,13,3,5,3,4,1
0,0,0,0,2,1,1,0,0,0
1,3,5,15,5,3,3,2,1,1
0,3,0,4,2,1,0,0,1,1
0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,3,0,0,0,0,0
0,3,4,9,13,0,3,2,0,1
2,7,4,11,5,2,5,4,0,0
6,6,12,34,23,7,13,3,5,0
6,8,8,29,19,7,14,5,3,2
16,27,13,58,63,16,31,15,10,10
4,10,6,29,20,4,7,8,2,1
3,9,4,8,13,5,7,3,1,1
1,4,2,6,7,2,0,2,0,0
2,0,2,1,2,0,1,1,0,1
0,0,0,1,0,0,0,0,0,0
3,7,5,12,15,2,1,6,1,1
14,16,17,42,32,16,15,14,3,3
5,17,15,32,35,6,21,11,2,0
4,7,15,15,23,8,14,3,1,1
4,6,7,14,13,7,6,2,1,1
16,32,37,78,71,23,30,20,9,2
4,3,6,13,8,4,4,3,3,1
3,5,5,12,8,9,10,2,1,2
0,0,0,1,0,0,1,0,0,0
0,2,0,3,6,4,0,1,0,0
1,0,1,3,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0
1,0,1,0,0,1,0,1,0,1
0,0,0,0,1,0,0,0,0,0
