m,f
322,315
218,253
87,98
21,17
100,94
18,15
7,6
28,34
3,7
3,2
3,0
5,1
6,4
2,5
4,5
5,3
7,6
25,31
82,78
63,70
56,61
170,185
48,38
4,9
38,40
3,8
23,13
0,3
7,8
5,3
26,19
3,6
53,54
8,6
78,76
43,41
61,60
76,103
59,76
42,38
23,21
17,19
16,16
4,5
6,11
0,6
2,2
0,6
3,5
2,1
3,7
27,22
