0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,0,0
15,29,28,62,65,29,21,19,7,7
41,76,82,185,160,55,86,56,16,12
29,51,46,121,119,33,64,33,19,7
6,10,5,20,28,6,17,2,2,4
0,2,0,2,1,0,2,1,0,0
0,2,0,3,2,0,0,1,1,0
0,0,0,1,0,1,0,0,0,0
1,0,0,2,2,1,0,0,1,0
0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2,3,1,1,0,0,0
0,0,2,0,2,0,1,1,0,0
0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,1,0,0
1,1,0,1,4,0,0,0,0,0
1,0,0,1,1,3,0,0,1,0
0,0,0,0,3,1,0,0,0,0
0,0,0,2,3,1,1,0,0,0
1,2,1,1,1,1,2,2,0,0
10,15,18,47,37,18,14,4,3,3
16,29,23,64,56,22,23,17,5,0
20,47,43,86,80,16,47,20,4,4
15,30,36,69,83,27,32,14,5,5
11,17,9,40,32,13,13,10,2,0
8,8,11,25,27,7,12,8,5,3
3,2,0,9,7,6,6,2,2,0
1,4,5,6,4,3,4,0,1,0
0,2,0,7,6,4,1,0,1,0
1,3,1,10,9,0,2,0,2,1
0,5,1,4,4,2,4,3,0,0
1,1,2,2,4,1,2,0,0,0
1,0,0,3,1,0,1,1,0,0
0,0,1,2,4,0,1,0,1,1
0,1,2,2,3,1,2,0,0,0
0,1,0,1,1,1,1,0,1,0
1,0,1,0,3,0,0,0,1,0
0,0,1,0,1,1,0,1,0,0
2,0,1,3,0,2,1,1,2,0
5,4,1,10,13,7,2,3,0,0
12,28,24,49,53,15,16,12,1,0
8,30,19,52,50,20,21,8,4,4
9,21,24,49,47,18,18,8,2,2
8,16,13,34,39,15,17,6,0,1
6,12,8,31,22,4,7,4,1,0
4,7,7,21,21,8,8,5,3,0
6,6,10,24,21,8,11,2,6,0
14,11,9,32,19,9,14,6,3,1
