0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
37,24,12,2,0
12,6,3,0,0
105,64,31,8,2
103,67,22,4,3
173,114,51,17,2
54,34,16,4,4
14,4,4,0,0
86,60,21,8,0
15,12,2,0,1
108,64,25,7,1
52,39,20,3,1
14,6,1,0,0
24,17,17,2,1
24,19,9,2,0
10,4,1,3,0
6,3,2,1,0
3,2,2,0,0
4,1,2,1,0
3,1,1,0,0
1,1,1,0,0
4,6,1,1,0
1,0,0,0,0
2,2,0,0,0
3,1,0,0,0
0,3,0,0,0
4,2,1,0,1
4,2,0,0,0
1,2,1,0,1
20,7,5,0,0
87,72,33,5,1
11,10,4,0,1
49,25,9,5,1
5,3,2,0,0
29,23,7,0,0
38,26,11,2,0
36,18,9,0,0
49,39,21,2,0
48,22,7,5,1
73,41,11,3,1
38,24,4,5,1
6,3,3,1,0
28,19,6,2,1
68,42,19,4,1
34,15,3,1,1
27,22,6,3,1
13,13,8,2,0
19,10,5,4,0
4,5,2,1,0
