0,1,2,3,4
155,110,42,12,3
390,260,118,40,15
162,84,45,12,3
29,21,6,0,0
7,5,4,2,0
12,22,6,0,0
1,2,2,0,0
1,1,1,0,0
0,2,0,0,0
1,1,0,0,0
1,1,0,0,0
2,2,0,0,0
0,2,1,0,0
4,2,0,0,0
0,0,0,0,0
0,1,0,0,0
1,0,1,2,0
1,1,0,0,0
1,0,0,0,0
3,1,0,0,0
4,2,1,0,0
19,19,6,1,0
42,22,10,5,1
28,28,9,1,0
34,25,12,0,0
33,18,13,1,1
11,7,4,1,1
5,9,1,0,0
4,3,0,0,0
0,1,1,0,0
1,0,0,0,0
2,1,0,0,0
4,2,3,0,0
4,2,0,0,0
2,1,0,0,0
0,0,0,0,0
0,1,0,0,0
12,6,3,2,0
0,1,1,0,0
1,0,0,0,0
2,1,0,0,0
2,3,0,0,0
9,8,5,0,0
23,13,9,0,0
18,9,3,2,0
7,5,2,0,0
1,3,1,0,0
0,1,0,1,0
1,0,0,1,0
1,1,0,0,0
8,5,1,1,0
25,13,6,1,0
