0,1,2,3,4
3,5,1,2,0
17,11,16,4,0
19,18,6,6,1
3,4,1,1,0
9,10,6,3,0
12,8,5,3,0
0,0,0,0,0
4,3,0,1,0
4,3,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0,0
1,0,0,0,0
0,1,0,0,0
3,6,4,0,0
2,2,2,1,0
11,6,3,0,1
3,5,1,1,0
0,0,0,0,0
2,5,4,1,0
5,7,1,0,0
3,3,2,2,1
16,6,3,2,0
6,5,3,1,0
1,2,3,0,0
3,2,1,0,0
2,3,1,2,0
0,1,1,0,0
0,0,0,0,0
1,3,2,4,0
0,2,0,0,0
0,0,1,0,0
0,1,0,1,0
0,0,1,0,0
0,0,0,0,0
