m,f
0,0
0,0
0,0
0,0
2,1
6,4
108,133
87,87
21,21
81,91
40,43
76,75
72,88
38,48
29,29
31,32
36,34
27,24
20,17
126,142
13,8
1,2
3,4
3,4
1,4
1,0
2,4
1,0
1,2
1,0
0,3
8,10
2,2
4,3
16,21
0,6
2,3
28,36
30,36
38,36
3,10
51,59
28,32
31,35
13,14
36,28
61,88
11,14
25,13
11,11
9,8
8,4
