m,f
255,262
179,188
159,166
38,51
129,144
36,42
8,8
7,7
6,4
1,0
1,2
2,7
3,1
2,1
1,0
2,5
2,0
2,1
4,5
0,2
3,3
4,1
0,0
2,4
2,5
15,16
32,35
26,27
7,7
60,51
24,25
8,5
5,3
10,22
4,4
25,29
34,34
49,64
40,60
63,58
73,83
43,68
42,33
50,51
6,7
8,4
6,12
22,33
7,12
95,96
12,16
5,6
