m,f
433,487
253,249
34,33
67,64
10,6
48,56
11,9
5,4
2,4
71,56
3,3
18,17
1,0
3,4
4,4
3,2
0,0
5,2
22,17
44,54
46,55
26,37
23,21
8,14
33,24
40,45
16,15
53,42
35,36
25,38
62,86
87,89
52,59
23,17
21,25
17,16
12,5
11,14
24,39
18,17
47,53
21,28
18,20
7,5
7,7
72,78
43,51
6,13
20,23
49,58
55,59
29,40
