m,f
312,325
349,365
40,48
8,5
45,35
61,79
9,7
1,1
3,6
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
13,9
16,16
0,0
0,0
0,0
12,12
5,5
48,41
48,45
13,22
54,65
105,99
78,86
42,50
49,56
29,21
36,44
21,20
0,5
5,3
54,56
33,34
74,89
85,82
18,23
0,1
5,1
4,0
3,1
