0,1,2,3,4,5,6,7,8,9,10
4,2,0,0,0,0,1,0,95,83,58
4,170,0,3,0,3,1,0,1,2,42
290,1,113,2,80,86,76,2,0,1,4
3,1,54,0,48,2,2,0,28,27,0
0,9,2,91,1,32,0,69,1,0,0
0,0,0,47,0,7,0,61,0,7,0
0,0,0,0,4,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,45,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0
0,0,0,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12,0,0,47,0,0
0,1,0,0,0,45,0,0,1,0,0
0,22,0,0,0,42,0,0,0,0,0
0,105,0,0,0,24,0,0,52,0,1
0,70,3,0,0,4,0,0,1,0,17
0,0,46,0,1,0,0,0,0,0,0
41,1,91,3,0,1,0,0,13,0,0
0,0,0,23,0,0,0,0,0,0,48
240,0,0,0,12,0,1,0,1,0,38
20,0,1,83,51,0,0,0,0,0,3
0,0,28,41,65,0,12,0,0,0,0
0,0,0,0,0,0,0,0,1,0,3
0,0,0,2,0,0,40,0,0,0,1
0,0,0,0,0,0,51,0,1,0,0
0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,10,0,0,6,0,0,0
1,1,0,3,0,0,13,14,0,0,0
0,0,0,0,0,0,2,39,0,0,0
0,0,0,1,2,0,2,53,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,4,0,0,1,28,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0
