m,f
0,0
0,0
0,0
0,0
210,228
154,155
27,27
46,55
86,90
47,56
16,9
5,6
1,0
3,0
2,1
0,3
8,4
6,1
19,24
154,177
43,49
33,47
96,102
108,99
62,82
23,22
5,6
20,18
32,42
32,44
42,54
16,25
21,17
3,7
2,3
5,2
3,5
3,4
6,2
11,10
31,31
30,36
67,66
76,99
29,32
12,13
18,23
5,3
12,17
21,17
20,30
27,35
