0,1,2,3,4
354,233,114,26,10
184,112,51,19,6
103,62,39,11,4
87,74,29,6,1
50,45,20,5,1
18,8,1,3,1
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
3,9,1,0,0
4,10,2,3,0
87,53,28,4,1
30,18,7,3,0
43,24,12,2,2
135,106,44,11,2
59,50,23,2,0
13,11,6,3,1
108,56,26,8,0
65,47,26,8,0
33,17,6,0,0
53,30,13,6,0
31,16,12,3,1
58,40,16,3,0
30,19,9,2,0
19,9,5,2,0
4,1,2,0,1
37,18,1,2,1
20,18,4,3,0
0,0,1,0,0
4,2,0,0,0
0,0,0,0,0
4,2,0,0,0
1,2,1,0,0
2,1,0,0,1
4,0,0,1,0
