m,f
80,86
391,397
105,114
101,119
96,102
26,25
12,8
10,14
11,13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
5,11
1,0
41,32
19,31
75,66
35,31
27,27
163,177
120,149
5,7
22,22
64,53
37,37
23,18
61,63
7,10
16,29
41,55
6,13
1,1
36,46
25,14
5,9
2,1
2,1
