m,f
14,12
36,33
28,28
16,21
4,7
2,1
4,3
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,2
4,6
19,14
1,0
0,0
0,0
0,0
2,0
0,0
2,1
9,3
11,9
5,4
3,3
4,5
1,1
12,11
16,7
7,7
3,6
1,0
2,0
1,0
0,0
1,0
0,0
0,2
1,0
0,1
2,0
