0,1,2,3,4,5,6,7,8,9
41,77,75,178,148,55,77,40,17,15
16,27,32,77,80,31,37,13,9,6
14,25,28,61,63,13,32,20,5,7
7,12,10,30,23,8,15,4,5,1
11,16,15,38,29,8,15,17,3,1
1,2,2,5,9,4,5,1,2,1
0,2,0,2,4,1,2,1,0,0
0,0,0,0,1,1,0,1,0,0
0,1,1,2,1,1,2,1,0,1
0,0,1,0,1,0,0,0,1,0
0,3,2,1,3,1,0,0,0,0
0,1,0,2,0,0,0,0,0,0
0,0,2,3,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,1
0,2,0,3,3,1,2,1,0,0
0,0,0,0,1,2,2,1,0,0
0,1,0,3,2,1,1,0,0,0
0,0,1,1,1,1,0,0,0,0
0,2,0,5,5,4,0,0,0,0
1,5,7,9,13,6,6,2,1,0
2,5,4,7,6,3,6,4,1,1
4,9,14,26,40,11,17,3,2,2
11,24,24,59,61,17,19,10,2,3
13,10,15,36,27,9,16,8,3,2
5,5,7,17,13,3,7,4,2,2
4,22,14,35,31,6,20,5,1,1
8,8,5,14,9,6,7,9,2,0
2,6,7,13,11,2,10,5,4,1
5,7,16,27,24,3,7,6,1,0
0,1,1,6,4,2,1,0,0,0
2,2,3,11,6,2,2,2,1,1
0,1,0,3,2,2,1,1,0,0
1,2,0,1,3,1,1,2,0,0
0,3,1,3,2,0,1,0,0,0
0,1,1,0,2,0,0,0,0,0
0,1,3,3,0,2,0,1,0,0
0,0,0,4,1,0,2,0,0,0
0,4,4,2,3,1,5,3,1,1
1,3,0,6,12,3,2,3,1,0
1,1,5,11,4,5,7,0,1,0
0,3,6,4,7,1,3,0,0,0
1,1,1,9,6,0,0,0,2,0
0,1,2,11,8,1,3,1,0,0
4,12,13,21,30,8,11,1,1,1
7,12,14,27,20,9,13,2,2,2
8,14,9,16,23,6,9,4,1,0
4,2,4,5,7,2,2,3,1,0
6,12,11,18,21,7,7,1,3,2
6,10,11,33,20,7,14,9,1,0
3,3,8,25,14,1,8,3,3,1
5,13,16,32,18,10,8,5,1,0
0,4,4,4,7,3,2,2,0,0
