0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,4,1,0,0
41,31,10,3,0
91,56,28,6,1
101,60,22,5,2
190,141,68,21,2
43,28,19,0,2
142,93,37,13,1
60,35,25,5,0
30,27,9,2,0
28,8,7,2,0
29,23,10,2,0
62,29,16,4,0
2,3,1,0,1
4,2,1,0,0
3,2,0,0,0
3,2,1,0,0
2,3,1,1,0
1,1,0,0,0
1,2,0,0,0
2,0,1,0,1
1,1,0,0,0
1,2,1,0,0
1,4,0,1,1
4,1,0,2,0
5,0,1,0,0
2,1,0,0,0
13,3,2,1,0
37,18,4,2,0
2,4,0,3,0
4,2,0,0,0
27,16,5,1,0
14,7,5,0,0
13,9,5,0,0
19,17,10,1,0
14,6,7,1,0
14,3,2,0,0
4,3,0,0,0
1,4,0,0,0
14,12,1,2,0
6,2,1,0,0
26,21,11,1,0
32,16,9,2,1
137,82,36,12,2
72,42,24,3,0
18,13,7,0,0
90,68,26,6,0
95,55,28,5,1
48,29,13,5,1
